StarID,HIP,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,PMRA,PMDec,RV,Mag,AbsMag,Spectrum,ColorIndex,X,Y,Z,VX,VY,VZ
837,839,624,,,,,0.17163869,-70.83688393,190.114068441065,11.72,-4.47,,9.37,2.97492872076869,F2/F3V,0.411,62.34359,2.80329,-179.57944,-4.372e-06,1.0615e-05,-1.352e-06
838,840,587,29,,,,0.17190257,-05.24851713,55.005500550055,34.98,-29.01,24,5.84,2.13796939442974,K1III,0.973,54.71941,2.46425,-5.03167,2.3291e-05,1.0385e-05,-9.948e-06
839,841,571,27,,22    And,,0.17201167,46.07227117,308.641975308642,4.51,0.21,-5,5.01,-2.43727494896694,F2II,0.405,213.90343,9.63913,222.28871,-4.073e-06,6.571e-06,-3.464e-06
840,842,606,,,,,0.17238146,-22.76918457,259.74025974026,-8.67,5.34,,9.81,2.7373036475425,F3V,0.437,239.25522,10.80477,-100.5246,3.092e-06,-1.0788e-05,6.199e-06
841,843,585,,,,,0.17244959,18.65036403,362.31884057971,14.19,5.67,,9.27,1.47454541032609,K0,1.120,342.94283,15.49343,115.86677,-4.306e-06,2.4754e-05,9.435e-06
842,844,621,,,,,0.17259298,-48.14358093,140.056022408964,-4.72,-1.03,,9.50,3.76849105888087,F3/F5V,0.423,93.35926,4.22128,-104.31642,-3.75e-07,-3.224e-06,-4.66e-07
843,845,620,,,,,0.17299199,-43.52292038,207.46887966805,44.95,-1.11,,9.32,2.73523519119425,F5V,0.511,150.28121,6.81077,-142.87234,-2.814e-06,4.5127e-05,-8.09e-07
844,846,603,,,,,0.17304646,-13.98412856,73.909830007391,180.98,71.53,,8.92,4.57648898298811,G2V,0.578,71.64575,3.24802,-17.86053,3.25e-06,6.5057e-05,2.4869e-05
845,847,602,,,,,0.17306463,-11.78583365,98.5221674876847,24.05,-8.04,,8.38,3.41233021124616,F7V,0.508,96.34613,4.36826,-20.12354,-1.303e-06,1.1439e-05,-3.759e-06
846,848,583,,,,,0.17338933,58.48950539,96.6183574879227,-98.55,-10.44,,7.74,2.81470174896468,A,0.473,50.44602,2.29148,82.37144,6.259e-06,-4.5921e-05,-2.555e-06
847,849,600,,,,,0.1735903,-06.03970203,305.810397553517,18.39,-7.54,,8.60,1.17273876330143,K0,1.042,303.79892,13.8159,-32.17662,-2.413e-06,2.7181e-05,-1.1115e-05
848,850,619,,,,,0.1737965,-30.47906079,203.252032520325,4.11,-9.27,,9.49,2.9498255138368,K2III:,1.232,174.98428,7.96725,-103.09419,-4.812e-06,3.834e-06,-7.871e-06
849,851,604,,,,,0.17396762,-14.45220836,162.074554294976,70.12,-51.75,,8.35,2.30142582016621,F7V,0.528,156.78314,7.14556,-40.44932,-1.2645e-05,5.4573e-05,-3.9372e-05
850,852,598,,,,,0.17410051,28.65292193,273.972602739726,-5.04,-16.73,,7.11,-0.0785356777176256,M4III:,1.528,240.17234,10.9545,131.37057,1.0948e-05,-6.201e-06,-1.9498e-05
851,853,635,,,,,0.17428943,-73.64945333,243.30900243309,16.06,10.97,,9.87,2.93920910938035,F2V,0.503,68.42344,3.12425,-233.46893,1.1538e-05,1.9489e-05,3.642e-06
852,854,,,,,,0.17456344,13.59498069,133.689839572193,-12.09,-8.63,,8.98,3.34950798932231,G0,0.471,129.80839,5.93645,31.42472,1.671e-06,-7.767e-06,-5.436e-06
853,855,596,,,,,0.17472271,51.91238880,546.448087431694,-7.91,-17.48,,7.75,-0.937744551347851,K0,1.487,336.73249,15.41367,430.09203,3.7365e-05,-1.9265e-05,-2.8563e-05
854,856,615,,,,,0.17489276,15.23192856,77.4593338497289,-68.53,-65.05,,8.24,3.7946312113321,F6V,0.491,74.65987,3.42082,20.35065,7.588e-06,-2.5412e-05,-2.3568e-05
855,857,584,28,,,,0.17490535,57.16549747,153.374233128834,20.10,-1.19,2,6.74,0.811237978659602,B7IV,-0.074,83.07453,3.80665,128.8712,1.166e-06,1.5013e-05,1.238e-06
856,858,613,,,,,0.1756713,33.13088570,210.970464135021,-25.63,-0.52,,6.83,0.208891708370426,K4III,1.429,176.48496,8.12238,115.30663,1.495e-06,-2.6171e-05,-4.45e-07
857,859,595,,,,,0.17617671,52.31675606,140.845070422535,-0.36,-19.20,,7.70,1.95629174359538,A0,0.144,86.00641,3.96968,111.46511,1.0375e-05,2.32e-07,-8.013e-06
858,860,593,,,,,0.17629219,59.67341444,602.409638554217,7.17,-3.15,,6.70,-2.19945955979972,B1V,-0.017,303.8497,14.03359,519.97671,6.965e-06,2.1282e-05,-4.644e-06
859,861,647,,,,,0.17685336,-41.11858278,289.855072463768,-16.12,-24.33,,8.67,1.35909547536637,K0III,1.037,218.12835,10.10658,-190.61438,-2.1409e-05,-2.3667e-05,-2.5754e-05
860,862,648,,,,,0.17709408,-49.28139379,74.019245003701,15.68,-42.51,,9.94,5.59327674511015,G8V,,48.23416,2.23789,-56.10085,-1.1809e-05,5.084e-06,-9.95e-06
861,863,660,,,,,0.17717156,-63.63430723,181.488203266788,62.11,-9.78,,8.73,2.43575799425893,F7IV,0.563,80.512,3.7371,-162.6094,-1.0234e-05,5.4228e-05,-3.821e-06
862,864,,,,,,0.17724868,16.84407826,1515.15151515152,49.08,-22.78,,9.63,-1.27228032229065,M0,1.462,1448.58574,67.26787,439.0427,3.1709e-05,0.000362354,-0.000160141
863,865,661,32,,,,0.17730819,-73.22443438,66.4010624169987,121.50,18.57,-14,6.66,2.54912485932341,F3/F5IV+...,0.372,19.14426,0.88929,-63.57521,-2.25e-07,3.9141e-05,1.5434e-05
864,866,612,,,,,0.17742997,56.05613623,193.798449612403,5.33,-4.42,,8.29,1.85324850813606,A0,0.077,108.09652,5.02481,160.77229,3.208e-06,5.161e-06,-2.318e-06
865,867,631,,,,,0.17752896,12.82027132,64.2260757867694,38.98,-16.72,,8.47,4.4314430628406,G5,0.574,62.55735,2.90957,14.25134,5.9e-07,1.2176e-05,-5.075e-06
866,868,632,,,,,0.17757495,02.30067277,343.642611683849,0.04,3.36,,8.16,0.479464944929537,K2,1.165,342.99463,15.95697,13.79502,-2.27e-07,5.6e-08,5.592e-06
867,869,,,,,,0.17795843,13.22299119,114.025085518814,95.83,3.92,,8.97,3.6849979668302,F5,0.497,110.88151,5.16964,26.08227,-2.962e-06,5.289e-05,2.109e-06
868,870,633,,,,,0.17798082,02.05549803,54.9450549450549,-12.60,18.00,,7.51,3.81035693992537,F8,0.503,54.8501,2.5576,1.97074,-1.5e-08,-3.36e-06,4.791e-06
869,871,232121,,,,,0.17835239,54.89149475,574.712643678161,-1.90,-0.81,,8.97,0.172746241413,B7IIIe+K3III,0.674,330.17233,15.4278,470.15192,2.091e-06,-5.201e-06,-1.297e-06
870,872,659,,,,,0.1784609,-54.40037514,228.310502283105,5.33,17.04,,8.55,1.7573705525205,G3V,0.692,132.75854,6.20712,-185.64031,1.5042e-05,6.608e-06,1.0978e-05
871,873,645,31,,,,0.17854038,-12.57980381,65.1465798045603,149.39,-38.22,6,5.84,1.77054189906603,K0III,1.000,63.51319,2.97088,-14.18887,1.152e-06,4.7284e-05,-1.3117e-05
872,874,628,,,,,0.17920465,58.01831644,266.666666666667,6.38,-3.61,,7.85,0.720156338638595,B9,0.099,141.08409,6.62391,226.19132,3.567e-06,8.424e-06,-2.471e-06
873,875,657,,,,,0.17938401,-38.76885912,125.786163522013,146.05,-23.46,,8.68,3.18183564328235,G2V,0.588,97.96462,4.60406,-78.76479,-1.3128e-05,8.8539e-05,-1.1153e-05
874,877,629,,,,,0.17954068,55.34282756,205.761316872428,-11.27,-8.34,,8.05,1.48318134631147,G5,0.878,116.87999,5.49783,169.25294,7.363e-06,-1.0907e-05,-4.73e-06
875,876,627,,,,,0.17954397,58.76951990,617.283950617284,7.58,-1.36,,8.27,-0.682424927286844,B7V,0.146,319.6971,15.03827,527.83244,2.41e-06,2.282e-05,-2.11e-06
876,878,655,,,,,0.17957148,-21.93357013,287.35632183908,-20.43,-10.30,,7.68,0.387896219732906,K0III,1.028,266.26226,12.52667,-107.33659,-4.016e-06,-2.8679e-05,-1.3309e-05
877,879,677,,,,,0.17964325,-73.50742387,106.044538706257,49.87,-28.58,,9.40,4.27255846368664,F5IV,0.551,30.07181,1.41533,-101.68149,-1.5277e-05,2.4946e-05,-4.17e-06
878,880,639,,,,,0.17967321,37.47386216,113.636363636364,49.88,16.51,,7.77,2.49241336075084,F2,0.405,90.08558,4.2406,69.1363,-6.819e-06,2.7187e-05,7.218e-06
879,881,656,,,,,0.17967788,-34.86071198,212.765957446808,85.20,-1.28,,6.89,0.250489289678589,K0III,0.951,174.39071,8.20931,-121.61347,-4.885e-06,8.7745e-05,-1.083e-06
880,882,640,,,,,0.17977563,32.24257302,406.50406504065,10.51,0.99,,7.55,-0.495324464483104,M...,1.354,343.43918,16.17596,216.8719,-2.014e-06,2.0639e-05,1.65e-06
881,883,675,,,,,0.17983669,-57.48628559,128.700128700129,-57.96,-45.65,,8.27,2.72210509400457,F6IV/V,0.517,69.09985,3.2557,-108.52803,-2.2288e-05,-3.7251e-05,-1.5308e-05
882,884,232122,,,,,0.18003702,51.17784908,343.642611683849,6.16,4.79,,8.16,0.479464944929537,K5,1.677,215.19203,10.15028,267.73046,-6.693e-06,9.957e-06,5.002e-06
883,885,630,,,,,0.18009257,49.01075823,338.983050847458,9.48,-3.94,,8.07,0.419110079890816,B9,-0.015,222.09776,10.47925,255.8755,4.147e-06,1.5791e-05,-4.246e-06
884,886,641,,,,,0.18013467,30.68565518,250,0.26,-13.85,,7.91,0.920299956639813,A0,0.024,214.75598,10.13522,127.5819,8.541e-06,7.18e-07,-1.4434e-05
885,887,666,,,,,0.18152265,-13.90281571,444.444444444444,6.00,4.85,,7.71,-0.529087409443187,K1/K2III,1.253,430.93722,20.49465,-106.78922,1.893e-06,1.3031e-05,1.0143e-05
886,888,,,,,,0.1816644,-31.21515694,226.757369614512,78.99,-60.88,,10.16,3.38219294733919,G2,0.689,193.70978,9.21971,-117.51774,-3.8771e-05,8.5083e-05,-5.7234e-05
887,889,652,,,,,0.18219986,48.11040510,60.790273556231,168.99,0.93,,8.41,4.49082951142997,G5,0.575,40.54333,1.93537,45.25427,-2.578e-06,4.9733e-05,1.82e-07
888,891,673,,,,,0.18221949,-42.25160366,980.392156862745,15.04,0.63,,8.88,-1.07699914119041,K1III,1.169,724.86,34.60566,-659.20345,-1.397e-06,7.1494e-05,2.216e-06
889,890,,,,,,0.18223002,64.96318376,694.444444444444,-2.11,-2.77,,9.64,0.43181246047625,B5,0.560,293.55487,14.01546,629.19169,8.778e-06,-6.692e-06,-3.946e-06
890,892,665,,,,,0.18247484,-02.07451183,277.008310249307,42.62,-20.87,,7.93,0.71753600952829,K2,1.096,276.51093,13.21948,-10.02746,-3.746e-06,5.7118e-05,-2.8007e-05
891,893,672,,,,,0.18276653,-18.57284278,220.75055187638,-19.03,-37.52,,7.78,1.06049101006416,M3III,1.302,209.01425,10.00858,-70.31126,-1.1799e-05,-2.0953e-05,-3.806e-05
892,894,232123,,,,,0.1828172,52.44279023,160,5.70,-21.11,,8.90,2.87940008672038,F5,0.500,97.41684,4.66607,126.83921,1.2753e-05,5.037e-06,-9.98e-06
893,895,664,,,,,0.18372621,29.55052263,79.3650793650794,-30.13,-26.71,,8.55,4.05185272558781,F5V,0.435,68.96151,3.31956,39.14212,5.619e-06,-1.1335e-05,-8.939e-06
894,896,,,,,,0.18434999,13.75051092,106.723585912487,4.90,-51.74,,9.15,4.00869795443889,F8,0.477,103.54417,5.0012,25.36761,6.233e-06,2.839e-06,-2.6001e-05
895,897,,,NN 3011,,,0.18457256,-05.78399441,25.516713447308,255.86,10.17,-5.2,10.86,8.82587631739051,M2,1.418,25.35717,1.22623,-2.57153,-6.687e-06,3.1362e-05,1.787e-06
896,898,,,,,,0.18458005,05.20868148,41.1184210526316,240.97,61.14,,11.55,8.47981785300349,M2V:,1.395,40.90082,1.97798,3.73287,-3.425e-06,4.7923e-05,1.2136e-05
897,899,,,,,,0.1845816,-10.87786557,1111.11111111111,12.57,-0.59,,9.08,-1.14878745280338,G5,1.076,1089.87257,52.70732,-209.68453,-3.869e-06,6.7598e-05,-3.12e-06
898,900,680,,,,,0.18490022,04.13310730,277.008310249307,8.43,-6.03,,7.44,0.227536009528291,G5,0.998,275.96425,13.36898,19.96503,3.5e-08,1.1335e-05,-8.076e-06
899,901,,,,,,0.1852502,26.33796403,10000000,3.72,-1.15,,10.35,-4.65,M0,1.269,8951388.98067,434468.63433,4436651.02554,0,0,0
900,902,663,,,,,0.18552641,57.58791462,225.733634311512,-37.27,11.00,,6.68,-0.0879813688846518,K1III,1.212,120.85163,5.87446,190.56769,-8.169e-06,-4.1229e-05,6.452e-06
901,903,911,,,,,0.1857789,-87.41423771,226.757369614512,26.67,4.96,,8.85,2.07219294733919,F8/G0V,0.585,10.218,0.49736,-226.52648,4.014e-06,2.9547e-05,2.45e-07
902,904,681,,,,,0.18584637,-07.37619874,119.617224880383,-30.28,-30.20,,8.90,3.51103138719508,F8,0.473,118.48695,5.76947,-15.35689,-1.391e-06,-1.7647e-05,-1.7367e-05
903,905,669,,,,,0.18592842,49.54666660,138.504155124654,-4.96,-5.00,,8.24,2.5326859878482,A2,0.184,89.759,4.37255,105.39261,2.713e-06,-3.202e-06,-2.178e-06
904,906,688,,,,,0.18600847,-03.32135959,257.731958762887,27.57,-12.04,,6.74,-0.315841372028963,G5,1.025,256.99402,12.52471,-14.93201,-2.547e-06,3.4363e-05,-1.5017e-05
905,907,,,,,,0.18731094,06.18052792,249.376558603491,-26.06,-32.49,,10.75,3.76572186310091,K0,0.863,247.62904,12.15294,26.84825,5.767e-06,-3.1258e-05,-3.9049e-05
906,908,684,,,,,0.18743114,10.63603546,383.141762452107,13.53,2.99,,8.44,0.523202536691405,K0,1.330,376.10593,18.4701,70.71629,-2.256e-06,2.5049e-05,5.458e-06
907,909,685,,,,,0.18768864,07.94816079,237.529691211401,-10.76,-6.87,,7.69,0.811410479178343,K2,1.163,234.96394,11.55467,32.84491,1.701e-06,-1.2321e-05,-7.834e-06
908,910,693,33,Gl  10,6    Cet,,0.18775227,-15.46732287,18.8893086513034,-84.20,-269.31,14.6,4.89,3.50891968482665,F5V,0.487,18.1832,0.89448,-5.03756,8.183e-06,-7.316e-06,-2.7749e-05
909,911,,,,,,0.18818172,-20.72529839,163.132137030995,302.05,35.80,,11.80,5.73730237259208,F4,0.570,152.39038,7.51372,-57.73048,-1.756e-06,0.00023907,2.6479e-05
910,912,695,,,,,0.18819182,-29.64051891,209.205020920502,31.87,0.78,,8.88,2.2771394830606,K2III,1.140,181.60894,8.95484,-103.46373,-1.201e-06,3.2301e-05,6.87e-07
911,913,706,,,,,0.188288,-40.37268546,196.463654223969,18.94,-2.20,,7.70,1.23358891168379,K0III/IV,1.200,149.49347,7.37505,-127.26066,-2.244e-06,1.7949e-05,-1.596e-06
912,914,705,,,,,0.1883622,-32.80041484,66.3129973474801,-117.08,-9.72,,8.60,4.49200670766878,G6V,0.700,55.67247,2.74761,-35.92269,1.64e-07,-3.7674e-05,-2.626e-06
913,915,704,,,,,0.18877231,-32.40387891,632.911392405063,18.74,-1.12,,8.44,-0.566714565227885,A3V,0.127,533.70937,26.39766,-339.16705,-4.679e-06,5.7336e-05,-2.901e-06
914,916,,,NN 3012,,,0.18913516,58.34986270,28.0190529560101,233.48,21.92,,9.50,7.2627327397783,K7,1.254,14.68444,0.7277,23.85172,-4.101e-06,3.1548e-05,1.562e-06
915,917,232126,,,,,0.18937239,50.84310466,1219.51219512195,48.19,-11.17,,9.03,-1.40093073808142,K0,1.406,769.11006,38.16188,945.63384,3.7023e-05,0.000287079,-4.1697e-05
916,918,678,,,,,0.18945221,74.48458019,165.016501650165,73.95,-15.28,,7.15,1.06236312083143,K0,1.004,44.08725,2.18845,159.00305,8.83e-06,5.9667e-05,-3.269e-06
917,919,691,,,,,0.18952649,30.44948927,34.0715502555366,210.73,35.26,,7.95,5.28804052791817,K0V,0.755,29.33612,1.45679,17.26673,-4.674e-06,3.4616e-05,5.02e-06
918,920,700,,,,,0.19012519,23.81814771,53.763440860215,-34.12,31.52,,8.23,4.57756472108958,G0,0.581,49.12359,2.44713,21.71156,-2.87e-06,-9.046e-06,7.515e-06
919,921,702,,,,,0.19012581,-08.35911945,215.982721382289,10.21,23.44,,9.81,3.13790495508977,G0,0.515,213.42353,10.63189,-31.39895,3.031e-06,1.0854e-05,2.4281e-05
920,922,718,,,,,0.19146875,-18.70689324,86.3557858376511,72.27,-2.22,,8.48,3.79854279695709,F3V,0.473,81.69101,4.0983,-27.69662,-1.813e-06,3.0201e-05,-8.8e-07
921,923,,,,,,0.19150564,35.93108811,288.184438040346,-5.18,-2.52,,9.33,2.03164737395437,K0,0.940,233.05645,11.69433,169.11002,2.425e-06,-7.124e-06,-2.85e-06
922,924,734,,,,,0.19190613,-49.62920981,47.9386385426654,-44.77,-36.75,,8.97,5.56657152045256,G6/G8V,0.807,31.01218,1.55939,-36.52294,-5.975e-06,-1.0717e-05,-5.531e-06
923,925,716,,,,,0.19194035,-01.12332479,393.700787401575,25.38,-11.06,,8.08,0.104168583099691,K2,1.122,393.12826,19.77128,-7.71829,-2.846e-06,4.8357e-05,-2.1104e-05
924,926,711,,,,,0.1919808,40.39896612,442.477876106195,-6.80,-5.94,,7.47,-0.759457804262996,K0,1.532,336.5435,16.92908,286.77263,8.98e-06,-1.4152e-05,-9.703e-06
925,927,740,,,,,0.19206402,-55.74966102,232.018561484919,38.44,-6.92,,8.34,1.51238635080366,F3V,0.409,130.41728,6.5632,-191.78339,-8.598e-06,4.2857e-05,-4.38e-06
926,928,733,,,,,0.19209335,-34.46009170,212.314225053079,23.14,-0.42,,7.75,1.11510453564448,K2III,1.152,174.83611,8.79991,-120.13419,-1.441e-06,2.3774e-05,-3.56e-07
927,929,741,,Gl  10.1,,,0.19243821,-58.90982912,58.8235294117647,270.70,-4.97,-4.6,8.34,4.49224460689137,G4V,0.619,30.33713,1.52968,-50.37386,-7.525e-06,7.6911e-05,3.296e-06
928,930,720,34,,Kap2Scl,,0.19289362,-27.79977820,178.25311942959,4.61,17.09,-6,5.41,-0.845185693719192,K2III,1.346,157.47862,7.95934,-83.13426,1.256e-06,4.052e-06,1.5925e-05
929,931,717,,,,,0.19308953,-03.07799719,100.908173562059,150.06,-11.57,,7.56,2.54036827242638,F8...,0.551,100.63388,5.09145,-5.41829,-4.012e-06,7.3296e-05,-5.651e-06
930,932,731,,,,,0.1931385,-18.60067836,128.700128700129,41.63,8.79,,6.93,1.38210509400457,K0III,0.994,121.82153,6.16498,-41.05154,4.34e-07,2.6028e-05,5.197e-06
931,933,,,,,,0.1932191,07.12150984,45.7247370827618,-25.40,-7.96,,10.03,6.72924391518819,K2,1.293,45.31395,2.29414,5.66867,5.03e-07,-5.611e-06,-1.75e-06
932,935,712,,,,,0.19322617,33.68029254,148.588410104012,34.26,1.81,,8.69,2.83007532111988,A0,0.185,123.48891,6.2522,82.40092,-1.969e-06,2.4609e-05,1.084e-06
933,934,750,,,,,0.19323539,-57.47238652,36.4166059723234,135.23,-66.87,,9.04,6.23350266450368,K1V,0.891,19.55637,0.99018,-30.70402,-1.1147e-05,2.3339e-05,-6.347e-06
934,936,729,,,,,0.19324554,-05.06817692,247.524752475248,10.61,5.35,,8.32,1.35190682555303,K2,1.120,246.24153,12.46838,-21.8666,-7.7e-08,1.2743e-05,6.394e-06
935,937,732,,,,,0.19343998,-23.63236655,132.100396301189,56.05,2.62,,7.85,2.24547939750036,F7V,0.561,120.86682,6.12623,-52.95463,-1.145e-06,3.5881e-05,1.537e-06
936,938,783,,,,,0.19353612,-80.17376516,209.205020920502,-10.01,12.91,,7.21,0.607139483060595,G8III,0.916,35.65725,1.80821,-206.13595,1.3398e-05,-9.485e-06,2.234e-06
937,939,730,,,,,0.19355639,-17.96890292,297.619047619048,11.22,-6.71,,8.98,1.61169638694922,K0IV,0.966,282.73901,14.33949,-91.8157,-3.802e-06,1.6015e-05,-9.208e-06
938,940,698,,,,,0.19365181,58.21183567,462.962962962963,0.25,-2.49,,7.09,-1.23773124424534,B5II: SB,0.137,243.56637,12.3589,393.51922,4.715e-06,8.01e-07,-2.943e-06
939,941,751,,,,,0.19368484,-72.27547333,124.843945068664,12.71,-7.35,,8.85,3.36816258042119,F6V,0.518,37.95874,1.9264,-118.91775,-4.621e-06,7.467e-06,-1.354e-06
940,942,,,,,,0.19373568,63.44314203,1886.79245283019,5.90,-2.43,,9.21,-2.16862065199605,A0V,0.142,842.4731,42.76681,1687.71911,1.7119e-05,5.4903e-05,-9.937e-06
941,943,727,,,,,0.19374302,10.32845614,48.661800486618,-37.34,-50.44,,8.61,5.17405913106044,G0,0.643,47.81172,2.42717,8.72461,2.577e-06,-8.688e-06,-1.1705e-05
942,944,749,,,,,0.19390646,-49.65588618,140.646976090014,26.26,-57.89,,7.91,2.16934800364883,K0p...,1.126,90.93429,4.62021,-107.19692,-3.0952e-05,1.6354e-05,-2.5552e-05
943,945,709,,,,,0.19414811,55.96148616,467.289719626168,3.52,-10.46,,7.47,-0.877931133254045,B8,0.200,261.22764,13.28908,387.22499,1.9204e-05,8.961e-06,-1.3263e-05
944,946,,,,,,0.19438681,28.22513882,196.850393700787,35.08,11.17,,8.65,2.1793185614196,K0,1.000,173.21955,8.82282,93.09791,-6.737e-06,3.3176e-05,9.391e-06
945,947,738,,,,,0.19465692,-09.70277372,145.348837209302,101.70,-11.00,,8.53,2.71794219117756,F5,0.515,143.08366,7.29801,-24.49667,-4.954e-06,7.1499e-05,-7.639e-06
946,948,,,,,,0.19474711,-39.22963982,34.3053173241853,739.96,-127.23,,9.92,7.24319279547516,K5V,1.071,26.53896,1.35425,-21.69571,-1.9635e-05,0.000122215,-1.6389e-05
947,949,710,,,,,0.19495134,54.33552182,235.294117647059,10.23,-9.69,,8.09,1.23194465025156,B9,0.228,137.00668,6.99864,191.16356,8.372e-06,1.2111e-05,-6.444e-06
948,950,739,35,NN 3013,The Scl,,0.19552446,-35.13339606,21.8102508178844,169.01,113.75,-13.5,5.24,3.5466967000302,F3/F5V,0.459,17.81337,0.91263,-12.5514,-5.278e-06,1.7622e-05,1.7781e-05
949,951,725,,,,,0.1957628,57.27152515,869.565217391304,-3.17,-2.16,,7.06,-2.63651079823194,F5Ib-II,0.630,469.52049,24.08428,731.51494,8.334e-06,-1.2952e-05,-4.922e-06
950,952,737,,,,,0.19604985,27.51025579,91.6590284142988,3.98,-27.05,,8.45,3.63912375294171,F5V,0.481,81.18791,4.17069,42.33798,5.453e-06,2.05e-06,-1.066e-05
951,953,758,,,,,0.19643051,-33.23382365,107.642626480086,-39.77,-121.48,,8.73,3.57007856996821,G3/G5V,0.646,89.91766,4.62813,-58.9943,-3.3629e-05,-2.2511e-05,-5.3022e-05
952,954,745,,,,,0.19654161,09.14000705,128.040973111396,-32.99,-18.32,,7.45,1.9132551693865,G5,0.891,126.24794,6.50176,20.33898,2.857e-06,-2.0357e-05,-1.1226e-05
953,955,747,,,,,0.19670672,-17.55770035,60.6796116504854,101.20,-9.22,,9.02,5.10478603680548,G3V,0.599,57.77607,2.97796,-18.30498,-2.349e-06,2.9687e-05,-2.585e-06
954,956,744,,,,,0.1972748,28.42325717,78.1860828772479,-96.26,37.11,,7.51,3.04435272239327,F5,0.491,68.66949,3.54969,37.2151,-4.802e-06,-3.6781e-05,1.237e-05
955,957,724,,,,,0.19734227,66.12634754,502.51256281407,12.61,-1.12,,7.32,-1.18573461795147,A0,0.038,203.10608,10.50263,459.51766,9.05e-07,3.0806e-05,-1.104e-06
956,958,772,,,,,0.19740305,-54.20984615,746.268656716418,-40.97,-39.53,,8.17,-1.19447600817596,K0III,1.140,435.84887,22.54474,-605.34651,-0.000108191,-0.000154011,-8.3633e-05
957,959,232130,,,,,0.19745477,50.98927919,237.529691211401,-12.35,-8.42,,9.45,2.57141047917834,A0,0.260,149.31708,7.72561,184.56726,8.258e-06,-1.3812e-05,-6.102e-06
958,960,748,,,,,0.19746131,-19.70326287,100.806451612903,170.46,-18.03,,9.72,4.70255836077089,G1V,0.557,94.77758,4.90392,-33.98678,-7.27e-06,8.3035e-05,-8.295e-06
959,961,759,,,,,0.19750426,-35.54681427,95.6022944550669,-62.49,-75.64,,9.34,4.43765842265628,G5V,0.695,77.68196,4.02024,-55.5801,-1.8856e-05,-2.9975e-05,-2.8522e-05
960,962,757,,,,,0.19831589,-11.16484347,209.643605870021,95.81,-28.06,,8.75,2.14259189520057,G5,1.125,205.39877,10.67368,-40.59379,-1.0567e-05,9.6953e-05,-2.7977e-05
961,963,769,,,,,0.1985339,-33.03738870,257.06940874036,-2.32,-7.15,,9.32,2.26974800662854,G3V,0.625,215.2141,11.19606,-140.15069,-4.701e-06,-3.139e-06,-7.469e-06
962,964,768,,,,,0.19854613,-22.81759748,91.4913083257091,47.47,-37.56,,7.91,3.10310080974851,F2V,0.392,84.21767,4.38151,-35.48021,-7.545e-06,2.0689e-05,-1.5355e-05
963,965,793,,,,,0.19871477,-75.47684086,487.804878048781,0.92,5.13,,7.49,-0.951230694721227,K4III,1.600,122.16197,6.36102,-472.21773,1.1614e-05,2.783e-06,3.042e-06
964,966,770,,,,,0.19892382,-42.17203471,125.470514429109,-87.80,-45.06,,6.53,1.03729160698056,K0III,1.041,92.86418,4.84057,-84.23575,-1.5595e-05,-5.4289e-05,-2.0312e-05
965,967,743,36,,,,0.19973115,48.15237121,168.634064080944,60.54,10.39,16,6.18,0.0452734668213131,K4III,1.467,112.35077,5.88012,125.61916,1.996e-06,4.9663e-05,1.7856e-05
966,968,766,,,,,0.19980299,-00.22969837,350.877192982456,10.16,-1.16,,8.69,0.964224300042552,F0,0.403,350.39445,18.34527,-1.40666,-9.11e-07,1.7257e-05,-1.973e-06
967,969,756,,,,,0.20036669,23.47174032,145.348837209302,86.82,3.73,,6.58,0.767942191177556,K0III,0.990,133.1388,6.99032,57.89196,-4.252e-06,6.1035e-05,2.41e-06
968,970,790,,,,,0.20038743,-54.75088612,6666.66666666667,1.37,2.17,,7.80,-6.3195437047216,M1III,1.634,3842.25702,201.75494,-5444.33653,5.4871e-05,4.7218e-05,4.0474e-05
969,971,755,,,,,0.20040538,28.60673326,91.743119266055,-14.96,-95.97,,7.19,2.37713248970312,F0,0.398,80.4329,4.22386,43.92614,2.0756e-05,-5.572e-06,-3.7471e-05
970,972,754,,,,,0.20053828,48.68005386,286.532951289398,18.32,33.73,,8.17,0.884127134795899,K0,1.048,188.92648,9.92791,215.19608,-3.6474e-05,2.3565e-05,3.0934e-05
971,973,780,,,,,0.20083976,-13.81313737,165.289256198347,-3.90,-17.19,,6.56,0.468776873262344,K0III,1.074,160.28719,8.43563,-39.46382,-3.119e-06,-3.293e-06,-1.3375e-05
972,974,,,,,,0.20106614,27.09915401,25.7201646090535,283.48,-82.45,,8.73,6.67863128127119,K0,1.045,22.86487,1.20469,11.71635,2.816e-06,3.5542e-05,-9.151e-06
973,975,791,,,,,0.20144029,-58.52479986,58.1057524694945,66.87,-150.80,,7.62,3.7989043516378,G5IV/V,0.758,30.29654,1.59923,-49.55643,-3.717e-05,1.69e-05,-2.2178e-05
974,976,778,,,,,0.20152475,-07.08866665,94.6073793755913,52.48,-22.16,,8.66,3.78037493653713,F5,0.430,93.7536,4.95094,-11.67504,-2.521e-06,2.3969e-05,-1.0085e-05
975,979,789,,,,,0.2016855,-54.36533695,10000000,20.05,-24.15,,8.68,-6.32,K2III,1.290,5818028.12913,307484.32441,-8127484.36349,0,0,0
